Country Name,ISO3 Code,Region Name,Sub-region Name,Year,Internet users (%),Grupo de Ingresos,Fixed broadband subscriptions (per 100 people),Number of internet users,Nivel Ingresos
Norway,NOR,Europe,Northern Europe,2014,96.3,Ingreso alto,38.44860193,4950119.0,3.0
Norway,NOR,Europe,Northern Europe,2015,96.81032569,Ingreso alto,39.43316674,5033977.0,3.0
Oman,OMN,Asia,Western Asia,1990,0.0,Ingreso alto,,0.0,3.0
Oman,OMN,Asia,Western Asia,1991,0.0,Ingreso alto,,,3.0
Oman,OMN,Asia,Western Asia,1992,0.0,Ingreso alto,,,3.0
Oman,OMN,Asia,Western Asia,1993,0.0,Ingreso alto,,,3.0
Oman,OMN,Asia,Western Asia,1994,0.0,Ingreso alto,,,3.0
Oman,OMN,Asia,Western Asia,1995,0.0,Ingreso alto,,,3.0
Oman,OMN,Asia,Western Asia,1996,0.0,Ingreso alto,,0.0,3.0
Oman,OMN,Asia,Western Asia,1997,0.439792805,Ingreso alto,,9894.0,3.0
Oman,OMN,Asia,Western Asia,1998,0.862725306,Ingreso alto,,19427.0,3.0
Oman,OMN,Asia,Western Asia,1999,2.515665987,Ingreso alto,,56726.0,3.0
Oman,OMN,Asia,Western Asia,2000,3.520421417,Ingreso alto,,79843.0,3.0
Oman,OMN,Asia,Western Asia,2001,5.893841521,Ingreso alto,,135251.0,3.0
Oman,OMN,Asia,Western Asia,2002,6.873396039,Ingreso alto,0.004154428,160445.0,3.0
Oman,OMN,Asia,Western Asia,2003,7.255742945,Ingreso alto,0.00569952,173068.0,3.0
Oman,OMN,Asia,Western Asia,2004,6.75885217,Ingreso alto,0.027315288,165237.0,3.0
Oman,OMN,Asia,Western Asia,2005,6.68358142,Ingreso alto,0.527227266,167843.0,3.0
Oman,OMN,Asia,Western Asia,2006,8.299716673,Ingreso alto,0.777484754,214381.0,3.0
Oman,OMN,Asia,Western Asia,2007,16.68,Ingreso alto,0.759345135,444149.0,3.0
Oman,OMN,Asia,Western Asia,2008,20.0,Ingreso alto,1.179477877,551803.0,3.0
Oman,OMN,Asia,Western Asia,2009,26.8,Ingreso alto,1.43005355,772628.0,3.0
Oman,OMN,Asia,Western Asia,2010,35.8278,Ingreso alto,1.925276038,1089688.0,3.0
Oman,OMN,Asia,Western Asia,2011,48.0,Ingreso alto,2.405856711,1553889.0,3.0
Oman,OMN,Asia,Western Asia,2012,60.0,Ingreso alto,3.239652959,2078786.0,3.0
Oman,OMN,Asia,Western Asia,2013,66.45,Ingreso alto,4.098219138,2466279.0,3.0
Oman,OMN,Asia,Western Asia,2014,70.22,Ingreso alto,4.396612089,2781362.0,3.0
Oman,OMN,Asia,Western Asia,2015,73.53,Ingreso alto,5.465549095,3088120.0,3.0
Pakistan,PAK,Asia,Southern Asia,1990,0.0,Ingreso mediano bajo,,0.0,1.0
Pakistan,PAK,Asia,Southern Asia,1991,0.0,Ingreso mediano bajo,,,1.0
Pakistan,PAK,Asia,Southern Asia,1992,0.0,Ingreso mediano bajo,,,1.0
Pakistan,PAK,Asia,Southern Asia,1993,0.0,Ingreso mediano bajo,,,1.0
Pakistan,PAK,Asia,Southern Asia,1994,0.0,Ingreso mediano bajo,,,1.0
Pakistan,PAK,Asia,Southern Asia,1995,0.000122702,Ingreso mediano bajo,,151.0,1.0
Pakistan,PAK,Asia,Southern Asia,1996,0.00299173,Ingreso mediano bajo,,3768.0,1.0
Pakistan,PAK,Asia,Southern Asia,1997,0.027549238,Ingreso mediano bajo,,35562.0,1.0
Pakistan,PAK,Asia,Southern Asia,1998,0.043947719,Ingreso mediano bajo,,58122.0,1.0
Pakistan,PAK,Asia,Southern Asia,1999,0.055357238,Ingreso mediano bajo,,74957.0,1.0
Pakistan,PAK,Asia,Southern Asia,2001,1.318550779,Ingreso mediano bajo,,1867087.0,1.0
Pakistan,PAK,Asia,Southern Asia,2002,2.577426737,Ingreso mediano bajo,,3728355.0,1.0
Pakistan,PAK,Asia,Southern Asia,2003,5.041158126,Ingreso mediano bajo,,7445962.0,1.0
Pakistan,PAK,Asia,Southern Asia,2004,6.164320985,Ingreso mediano bajo,,9294582.0,1.0
Pakistan,PAK,Asia,Southern Asia,2005,6.332329098,Ingreso mediano bajo,0.009107695,9746067.0,1.0
Pakistan,PAK,Asia,Southern Asia,2006,6.5,Ingreso mediano bajo,0.016223981,10211110.0,1.0
Pakistan,PAK,Asia,Southern Asia,2007,6.8,Ingreso mediano bajo,0.02690752,10902642.0,1.0
Pakistan,PAK,Asia,Southern Asia,2008,7.0,Ingreso mediano bajo,0.09792193,11455122.0,1.0
Pakistan,PAK,Asia,Southern Asia,2009,7.5,Ingreso mediano bajo,0.22311787,12528719.0,1.0
Pakistan,PAK,Asia,Southern Asia,2010,8.0,Ingreso mediano bajo,0.440010355,13644815.0,1.0
Pakistan,PAK,Asia,Southern Asia,2011,9.0,Ingreso mediano bajo,0.636140446,15676584.0,1.0
Pakistan,PAK,Asia,Southern Asia,2012,9.96,Ingreso mediano bajo,0.809914543,17719989.0,1.0
Pakistan,PAK,Asia,Southern Asia,2013,10.9,Ingreso mediano bajo,0.851248635,19806673.0,1.0
Pakistan,PAK,Asia,Southern Asia,2014,12.0,Ingreso mediano bajo,1.028485633,22265551.0,1.0
Pakistan,PAK,Asia,Southern Asia,2015,14.0,Ingreso mediano bajo,0.899175801,26513272.0,1.0
Palau,PLW,Oceania,Micronesia,1990,0.0,Ingreso alto,,,3.0
Palau,PLW,Oceania,Micronesia,1991,0.0,Ingreso alto,,,3.0
Palau,PLW,Oceania,Micronesia,1992,0.0,Ingreso alto,,,3.0
Palau,PLW,Oceania,Micronesia,1993,0.0,Ingreso alto,,,3.0
Palau,PLW,Oceania,Micronesia,1994,0.0,Ingreso alto,,,3.0
Palau,PLW,Oceania,Micronesia,1995,0.0,Ingreso alto,,,3.0
Palau,PLW,Oceania,Micronesia,2002,20.24393947,Ingreso alto,,,3.0
Palau,PLW,Oceania,Micronesia,2003,21.60152718,Ingreso alto,,,3.0
Palau,PLW,Oceania,Micronesia,2004,26.97033263,Ingreso alto,0.372476972,,3.0
Panama,PAN,Americas,Latin America and the Caribbean,1990,0.0,Ingreso mediano alto,,0.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,1991,0.0,Ingreso mediano alto,,,2.0
Panama,PAN,Americas,Latin America and the Caribbean,1992,0.0,Ingreso mediano alto,,,2.0
Panama,PAN,Americas,Latin America and the Caribbean,1993,0.0,Ingreso mediano alto,,,2.0
Panama,PAN,Americas,Latin America and the Caribbean,1994,0.007636899,Ingreso mediano alto,,205.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,1995,0.056123043,Ingreso mediano alto,,1538.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,1996,0.219998526,Ingreso mediano alto,,6152.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,1997,0.539065541,Ingreso mediano alto,,15385.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,1998,2.750648071,Ingreso mediano alto,,80108.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,1999,3.836864509,Ingreso mediano alto,,114001.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2000,6.554796477,Ingreso mediano alto,,198633.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2001,7.268399878,Ingreso mediano alto,0.251517325,224571.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2002,8.518077815,Ingreso mediano alto,0.388512848,268257.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2003,9.987424077,Ingreso mediano alto,0.46864366,320514.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2004,11.14086254,Ingreso mediano alto,0.512210968,364255.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2005,11.48400928,Ingreso mediano alto,0.527503163,382471.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2006,17.34956617,Ingreso mediano alto,3.323971169,588481.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2007,22.29,Ingreso mediano alto,4.351393805,769854.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2008,33.82,Ingreso mediano alto,5.579596633,1189202.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2009,39.08,Ingreso mediano alto,6.548391198,1398824.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2010,40.1,Ingreso mediano alto,7.090699805,1460932.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2011,42.7,Ingreso mediano alto,7.631034595,1583223.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2012,40.30189522,Ingreso mediano alto,7.816712663,1520566.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2013,44.03,Ingreso mediano alto,8.011242532,1690075.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2014,44.92,Ingreso mediano alto,7.94770685,1753671.0,2.0
Panama,PAN,Americas,Latin America and the Caribbean,2015,51.20542499,Ingreso mediano alto,7.966965748,2032471.0,2.0
Papua New Guinea,PNG,Oceania,Melanesia,1990,0.0,Ingreso mediano bajo,,0.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,1991,0.0,Ingreso mediano bajo,,,1.0
Papua New Guinea,PNG,Oceania,Melanesia,1992,0.0,Ingreso mediano bajo,,,1.0
Papua New Guinea,PNG,Oceania,Melanesia,1993,0.0,Ingreso mediano bajo,,,1.0
Papua New Guinea,PNG,Oceania,Melanesia,1994,0.0,Ingreso mediano bajo,,,1.0
Papua New Guinea,PNG,Oceania,Melanesia,1995,0.0,Ingreso mediano bajo,,,1.0
Papua New Guinea,PNG,Oceania,Melanesia,1996,0.002067023,Ingreso mediano bajo,,104.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,1997,0.100588321,Ingreso mediano bajo,,5185.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,1998,0.234958542,Ingreso mediano bajo,,12432.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,1999,0.667113315,Ingreso mediano bajo,,36227.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2000,0.835249302,Ingreso mediano bajo,,46542.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2001,0.904103545,Ingreso mediano bajo,,51680.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2002,1.321656935,Ingreso mediano bajo,,77480.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2003,1.374404668,Ingreso mediano bajo,,82612.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2004,1.507912772,Ingreso mediano bajo,,92910.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2005,1.716190476,Ingreso mediano bajo,,108372.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2006,1.754487261,Ingreso mediano bajo,,113520.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2007,1.790559361,Ingreso mediano bajo,,118677.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2008,1.15,Ingreso mediano bajo,0.042817,78053.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2009,1.61,Ingreso mediano bajo,0.062325257,111854.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2010,1.28,Ingreso mediano bajo,0.083441545,90985.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2011,2.0,Ingreso mediano bajo,0.100372059,145387.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2012,3.5,Ingreso mediano bajo,0.120560854,260079.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2013,5.1,Ingreso mediano bajo,0.145087939,387236.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2014,6.5,Ingreso mediano bajo,0.166106059,504126.0,1.0
Papua New Guinea,PNG,Oceania,Melanesia,2015,7.9,Ingreso mediano bajo,0.185007601,625666.0,1.0
Paraguay,PRY,Americas,Latin America and the Caribbean,1990,0.0,Ingreso mediano alto,,0.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,1991,0.0,Ingreso mediano alto,,,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,1992,0.0,Ingreso mediano alto,,,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,1993,0.0,Ingreso mediano alto,,,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,1994,0.0,Ingreso mediano alto,,,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,1995,0.0,Ingreso mediano alto,,,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,1996,0.020359612,Ingreso mediano alto,,992.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,1997,0.099576719,Ingreso mediano alto,,4959.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,1998,0.194904951,Ingreso mediano alto,,9919.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,1999,0.38165732,Ingreso mediano alto,,19834.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2000,0.747630712,Ingreso mediano alto,0.002817853,39645.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2001,1.098793836,Ingreso mediano alto,0.005526446,59408.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2002,1.794969598,Ingreso mediano alto,0.009038385,98878.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2003,2.111942082,Ingreso mediano alto,0.008876292,118437.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2004,3.452438431,Ingreso mediano alto,0.053223522,196918.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2005,7.907007861,Ingreso mediano alto,0.096152261,458250.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2006,7.962073884,Ingreso mediano alto,0.101467748,468393.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2007,11.21,Ingreso mediano alto,0.14337092,668806.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2008,14.27,Ingreso mediano alto,0.21048145,862924.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2009,18.9,Ingreso mediano alto,1.256251651,1158161.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2010,19.8,Ingreso mediano alto,1.432341766,1229556.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2011,24.76351588,Ingreso mediano alto,1.896139171,1558562.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2012,29.34,Ingreso mediano alto,2.120247985,1871663.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2013,36.9,Ingreso mediano alto,2.405059325,2385858.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2014,43.0,Ingreso mediano alto,2.805125701,2817611.0,2.0
Paraguay,PRY,Americas,Latin America and the Caribbean,2015,49.71630466,Ingreso mediano alto,3.216372695,3300970.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,1990,0.0,Ingreso mediano alto,,0.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,1991,0.0,Ingreso mediano alto,,,2.0
Peru,PER,Americas,Latin America and the Caribbean,1992,0.0,Ingreso mediano alto,,,2.0
Peru,PER,Americas,Latin America and the Caribbean,1993,0.0,Ingreso mediano alto,,,2.0
Peru,PER,Americas,Latin America and the Caribbean,1994,0.008504578,Ingreso mediano alto,,2009.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,1995,0.033412305,Ingreso mediano alto,,8032.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,1996,0.24623258,Ingreso mediano alto,,60182.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,1997,0.403429701,Ingreso mediano alto,,100161.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,1998,1.19038044,Ingreso mediano alto,,299973.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,1999,1.952497608,Ingreso mediano alto,0.000287596,499084.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2000,3.076430611,Ingreso mediano alto,0.004074083,797253.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2001,7.578762957,Ingreso mediano alto,,1990286.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2002,8.96694917,Ingreso mediano alto,0.138006141,2385340.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2003,11.6,Ingreso mediano alto,0.343077688,3124778.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2004,14.1,Ingreso mediano alto,0.823951075,3845520.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2005,17.1,Ingreso mediano alto,1.265413641,4721380.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2006,20.7,Ingreso mediano alto,1.725492967,5785638.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2007,25.2,Ingreso mediano alto,2.012554101,7129766.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2008,30.57,Ingreso mediano alto,2.540280608,8755853.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2009,31.4,Ingreso mediano alto,2.874562974,9106473.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2010,34.77,Ingreso mediano alto,3.212462011,10213217.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2011,36.01,Ingreso mediano alto,4.14076624,10716572.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2012,38.2,Ingreso mediano alto,4.889668099,11520725.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2013,39.2,Ingreso mediano alto,5.416849279,11981761.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2014,40.2,Ingreso mediano alto,5.872502219,12451288.0,2.0
Peru,PER,Americas,Latin America and the Caribbean,2015,40.85260091,Ingreso mediano alto,6.56189969,12833058.0,2.0
Philippines,PHL,Asia,South-eastern Asia,1990,0.0,Ingreso mediano bajo,,0.0,1.0
Philippines,PHL,Asia,South-eastern Asia,1991,0.0,Ingreso mediano bajo,,,1.0
Philippines,PHL,Asia,South-eastern Asia,1992,0.0,Ingreso mediano bajo,,,1.0
Philippines,PHL,Asia,South-eastern Asia,1993,0.0,Ingreso mediano bajo,,,1.0
Philippines,PHL,Asia,South-eastern Asia,1994,0.005844253,Ingreso mediano bajo,,3988.0,1.0
Philippines,PHL,Asia,South-eastern Asia,1995,0.028585702,Ingreso mediano bajo,,19963.0,1.0
Philippines,PHL,Asia,South-eastern Asia,1996,0.055946029,Ingreso mediano bajo,,39971.0,1.0
Philippines,PHL,Asia,South-eastern Asia,1997,0.136912963,Ingreso mediano bajo,,100035.0,1.0
Philippines,PHL,Asia,South-eastern Asia,1998,1.103405994,Ingreso mediano bajo,,824175.0,1.0
Philippines,PHL,Asia,South-eastern Asia,1999,1.431608803,Ingreso mediano bajo,,1092830.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2000,1.982253196,Ingreso mediano bajo,,1545990.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2001,2.52400566,Ingreso mediano bajo,0.012551323,2010757.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2002,4.332275746,Ingreso mediano bajo,0.025809541,3524396.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2003,4.857672267,Ingreso mediano bajo,0.066223594,4033420.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2004,5.243628452,Ingreso mediano bajo,0.105063665,4440226.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2005,5.397636329,Ingreso mediano bajo,0.142482733,4656770.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2006,5.740586325,Ingreso mediano bajo,0.301551935,5040775.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2007,5.97,Ingreso mediano bajo,0.554944718,5330821.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2008,6.22,Ingreso mediano bajo,1.150377772,5644766.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2009,9.0,Ingreso mediano bajo,1.86379126,8299879.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2010,25.0,Ingreso mediano bajo,,23431656.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2011,29.0,Ingreso mediano bajo,1.874018063,27630603.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2012,36.2351,Ingreso mediano bajo,2.208148996,35099725.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2013,48.09902359,Ingreso mediano bajo,2.602163989,47368415.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2014,49.6,Ingreso mediano bajo,2.885194853,49650716.0,1.0
Philippines,PHL,Asia,South-eastern Asia,2015,36.0,Ingreso mediano bajo,2.839985094,54621685.0,1.0
Poland,POL,Europe,Eastern Europe,1990,0.0,Ingreso alto,,0.0,3.0
Poland,POL,Europe,Eastern Europe,1991,0.005229468,Ingreso alto,,1991.0,3.0
Poland,POL,Europe,Eastern Europe,1992,0.052127181,Ingreso alto,,19908.0,3.0
Poland,POL,Europe,Eastern Europe,1993,0.129961704,Ingreso alto,,49769.0,3.0
Poland,POL,Europe,Eastern Europe,1994,0.389098144,Ingreso alto,,149350.0,3.0
Poland,POL,Europe,Eastern Europe,1995,0.647752333,Ingreso alto,,249078.0,3.0
Poland,POL,Europe,Eastern Europe,1996,1.295200255,Ingreso alto,,498699.0,3.0
Poland,POL,Europe,Eastern Europe,1997,2.073465474,Ingreso alto,,799087.0,3.0
Poland,POL,Europe,Eastern Europe,1998,4.102272002,Ingreso alto,,1581756.0,3.0
Poland,POL,Europe,Eastern Europe,1999,5.45644373,Ingreso alto,,2104097.0,3.0
Poland,POL,Europe,Eastern Europe,2000,7.285428708,Ingreso alto,,2808569.0,3.0
Poland,POL,Europe,Eastern Europe,2001,9.900669707,Ingreso alto,0.031144901,3814134.0,3.0
Poland,POL,Europe,Eastern Europe,2002,21.15,Ingreso alto,0.316155567,8139466.0,3.0
Poland,POL,Europe,Eastern Europe,2003,24.87,Ingreso alto,0.509216212,9559736.0,3.0
Poland,POL,Europe,Eastern Europe,2004,32.53,Ingreso alto,2.280924692,12490240.0,3.0
Poland,POL,Europe,Eastern Europe,2005,38.81,Ingreso alto,2.463343471,14888551.0,3.0
Poland,POL,Europe,Eastern Europe,2006,44.58,Ingreso alto,7.590128394,17092434.0,3.0
Poland,POL,Europe,Eastern Europe,2007,48.6,Ingreso alto,10.88302405,18628178.0,3.0
Poland,POL,Europe,Eastern Europe,2008,53.13,Ingreso alto,11.63467137,20362439.0,3.0
Poland,POL,Europe,Eastern Europe,2009,58.97,Ingreso alto,14.59118757,22600176.0,3.0
Poland,POL,Europe,Eastern Europe,2010,62.32,Ingreso alto,15.28445466,23883144.0,3.0
Poland,POL,Europe,Eastern Europe,2011,61.94999897,Ingreso alto,18.21025616,23739826.0,3.0
Poland,POL,Europe,Eastern Europe,2012,62.30999727,Ingreso alto,18.01780959,23875573.0,3.0
Poland,POL,Europe,Eastern Europe,2013,62.8492,Ingreso alto,18.42614247,24077183.0,3.0
Poland,POL,Europe,Eastern Europe,2014,66.6,Ingreso alto,18.99093512,25503178.0,3.0
Poland,POL,Europe,Eastern Europe,2015,67.99698716,Ingreso alto,19.10272627,26019206.0,3.0
Portugal,PRT,Europe,Southern Europe,1990,0.0,Ingreso alto,,0.0,3.0
Portugal,PRT,Europe,Southern Europe,1991,0.10023057,Ingreso alto,,9997.0,3.0
Portugal,PRT,Europe,Southern Europe,1992,0.250426501,Ingreso alto,,25067.0,3.0
Portugal,PRT,Europe,Southern Europe,1993,0.450161608,Ingreso alto,,45264.0,3.0
Portugal,PRT,Europe,Southern Europe,1994,0.718905754,Ingreso alto,,72634.0,3.0
Portugal,PRT,Europe,Southern Europe,1995,1.494334529,Ingreso alto,,151671.0,3.0
Portugal,PRT,Europe,Southern Europe,1996,2.98087767,Ingreso alto,,303823.0,3.0
Portugal,PRT,Europe,Southern Europe,1997,4.953001955,Ingreso alto,,506835.0,3.0
Portugal,PRT,Europe,Southern Europe,1998,9.870446442,Ingreso alto,,1013920.0,3.0
Portugal,PRT,Europe,Southern Europe,1999,14.74233784,Ingreso alto,0.002896292,1520320.0,3.0
Portugal,PRT,Europe,Southern Europe,2000,16.43046769,Ingreso alto,0.244282086,1701394.0,3.0
Portugal,PRT,Europe,Southern Europe,2001,18.08713656,Ingreso alto,0.960367855,1880938.0,3.0
Portugal,PRT,Europe,Southern Europe,2002,19.37,Ingreso alto,2.509063414,2022938.0,3.0
Portugal,PRT,Europe,Southern Europe,2003,29.67,Ingreso alto,4.813506006,3111526.0,3.0
Portugal,PRT,Europe,Southern Europe,2004,31.78,Ingreso alto,8.006659586,3345884.0,3.0
Portugal,PRT,Europe,Southern Europe,2005,34.99,Ingreso alto,11.09045586,3696946.0,3.0
Portugal,PRT,Europe,Southern Europe,2006,38.01,Ingreso alto,13.503841,4029041.0,3.0
Portugal,PRT,Europe,Southern Europe,2007,42.09,Ingreso alto,14.44272531,4474218.0,3.0
Portugal,PRT,Europe,Southern Europe,2008,44.13,Ingreso alto,15.43538021,4700771.0,3.0
Portugal,PRT,Europe,Southern Europe,2009,48.27,Ingreso alto,18.02920505,5145879.0,3.0
Portugal,PRT,Europe,Southern Europe,2010,53.3,Ingreso alto,20.07056775,5677687.0,3.0
Portugal,PRT,Europe,Southern Europe,2011,55.24999688,Ingreso alto,21.22202059,5870494.0,3.0
Portugal,PRT,Europe,Southern Europe,2012,60.33999749,Ingreso alto,22.71240781,6385071.0,3.0
Portugal,PRT,Europe,Southern Europe,2013,62.0956,Ingreso alto,24.47580311,6537222.0,3.0
Portugal,PRT,Europe,Southern Europe,2014,64.59,Ingreso alto,27.43056442,6763327.0,3.0
Portugal,PRT,Europe,Southern Europe,2015,68.63286148,Ingreso alto,30.30557125,7150500.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1990,0.0,Ingreso alto,,0.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1991,0.0,Ingreso alto,,,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1992,0.0,Ingreso alto,,,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1993,0.0,Ingreso alto,,,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1994,0.027254662,Ingreso alto,,997.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1995,0.135102783,Ingreso alto,,4985.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1996,0.268160428,Ingreso alto,,9974.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1997,1.331822159,Ingreso alto,,49895.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1998,2.647646679,Ingreso alto,,99799.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,1999,5.265682651,Ingreso alto,,199389.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2000,10.47464821,Ingreso alto,,397720.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2001,15.63003092,Ingreso alto,0.066125457,593927.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2002,17.54764757,Ingreso alto,0.620359313,666114.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2003,19.70702566,Ingreso alto,1.487194477,746358.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2004,22.13073823,Ingreso alto,2.369655624,835736.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2005,23.40005045,Ingreso alto,3.256377053,881105.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2006,25.44241821,Ingreso alto,4.145753881,955392.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2007,27.86,Ingreso alto,5.038187781,1043429.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2008,38.0,Ingreso alto,11.81558257,1419599.0,3.0
Puerto Rico,PRI,Americas,Latin America and the Caribbean,2009,41.5,Ingreso alto,13.3543072,1546427.0,3.0
