Entity,ISO3 Code,Region Name,Sub-region Name,Year,Internet users (%),Grupo de Ingresos del Banco Mundial ,Fixed broadband subscriptions (per 100 people),Number of internet users (OWID based on WB & UN)
Latin America & Caribbean,,,,2002,8.8525507158455,,0.320631660404229,
Latin America & Caribbean,,,,2003,11.2655071338012,,0.496933110363888,
Latin America & Caribbean,,,,2004,14.3980321275045,,1.21133522327013,
Latin America & Caribbean,,,,2005,16.6160568076105,,1.58796643596095,
Latin America & Caribbean,,,,2006,20.7533781651469,,2.43082521902298,
Latin America & Caribbean,,,,2007,23.7118466918057,,3.62190051392542,
Latin America & Caribbean,,,,2008,26.5140437979054,,4.97473550942881,
Latin America & Caribbean,,,,2009,31.0392955545167,,5.96054426054586,
Latin America & Caribbean,,,,2010,34.7021411941668,,6.75378452308192,
Latin America & Caribbean,,,,2011,39.3384906810595,,8.09688067267406,
Latin America & Caribbean,,,,2012,43.162893355839,,8.58546650962809,
Latin America & Caribbean,,,,2013,46.2373336353434,,9.29179088193493,
Latin America & Caribbean,,,,2014,48.6070157052375,,10.0001398460887,
Latin America & Caribbean,,,,2015,54.6160690922127,,10.7776958348608,
Latin America & Caribbean,,,,2016,57.3546142720724,,11.3772713440125,
Latin America & Caribbean,,,,2017,62.4659250684226,,12.0880022141618,
Latin America & Caribbean,,,,2018,65.8971824329974,,13.1708011261462,
Latin America & Caribbean (IDA & IBRD),,,,1990,0.0,,,
Latin America & Caribbean (IDA & IBRD),,,,1991,0.0023025361256988,,,
Latin America & Caribbean (IDA & IBRD),,,,1992,0.0099631668921562,,,
Latin America & Caribbean (IDA & IBRD),,,,1993,0.021827195699831,,,
Latin America & Caribbean (IDA & IBRD),,,,1994,0.0444129585995196,,,
Latin America & Caribbean (IDA & IBRD),,,,1995,0.106546549516723,,,
Latin America & Caribbean (IDA & IBRD),,,,1996,0.313942800438901,,,
Latin America & Caribbean (IDA & IBRD),,,,1997,0.613921256631139,,,
Latin America & Caribbean (IDA & IBRD),,,,1998,1.23792364446344,,,
Latin America & Caribbean (IDA & IBRD),,,,1999,2.06324206304847,,,
Latin America & Caribbean (IDA & IBRD),,,,2000,3.90354296649378,,0.035413321826502,
Latin America & Caribbean (IDA & IBRD),,,,2001,5.64669690582963,,0.143182074598379,
Latin America & Caribbean (IDA & IBRD),,,,2002,8.87928662015989,,0.316918900441279,
Latin America & Caribbean (IDA & IBRD),,,,2003,11.3104058739584,,0.482263194754939,
Latin America & Caribbean (IDA & IBRD),,,,2004,14.4445905306999,,1.19478364754626,
Latin America & Caribbean (IDA & IBRD),,,,2005,16.6847773889905,,1.56728809903192,
Latin America & Caribbean (IDA & IBRD),,,,2006,20.8944023160275,,2.40925293309457,
Latin America & Caribbean (IDA & IBRD),,,,2007,23.9048360597149,,3.67678546385256,
Latin America & Caribbean (IDA & IBRD),,,,2008,26.6835339517384,,5.01816570806115,
Latin America & Caribbean (IDA & IBRD),,,,2009,31.2774536200019,,6.01741321699397,
Latin America & Caribbean (IDA & IBRD),,,,2010,34.9761650872737,,6.8197991357773,
Latin America & Caribbean (IDA & IBRD),,,,2011,39.6999637732344,,8.1995454602839,
Latin America & Caribbean (IDA & IBRD),,,,2012,43.3896547165045,,8.68097084117882,
Latin America & Caribbean (IDA & IBRD),,,,2013,46.4145808621535,,9.39912560260025,
Latin America & Caribbean (IDA & IBRD),,,,2014,48.9358794727871,,10.1196179819998,
Latin America & Caribbean (IDA & IBRD),,,,2015,54.8570890914457,,10.8982698271832,
Latin America & Caribbean (IDA & IBRD),,,,2016,57.524676380859,,11.5111120686813,
Latin America & Caribbean (IDA & IBRD),,,,2017,62.49898741165,,12.2348078075262,
Latin America & Caribbean (IDA & IBRD),,,,2018,65.942746764381,,13.3474071739629,
Latin America & Caribbean (excluding high income),,,,1990,0.0,,,
Latin America & Caribbean (excluding high income),,,,1991,0.0024572277351004,,,
Latin America & Caribbean (excluding high income),,,,1992,0.0088291376370843,,,
Latin America & Caribbean (excluding high income),,,,1993,0.01886945957462,,,
Latin America & Caribbean (excluding high income),,,,1994,0.0395544542188998,,,
Latin America & Caribbean (excluding high income),,,,1995,0.0932141078798304,,,
Latin America & Caribbean (excluding high income),,,,1996,0.286153506299692,,,
Latin America & Caribbean (excluding high income),,,,1997,0.574562468710429,,,
Latin America & Caribbean (excluding high income),,,,1998,1.14618997800152,,,
Latin America & Caribbean (excluding high income),,,,1999,1.84818759879172,,,
Latin America & Caribbean (excluding high income),,,,2000,3.38179927426232,,0.035940838331446,
Latin America & Caribbean (excluding high income),,,,2001,5.09110889271607,,0.131255260483057,
Latin America & Caribbean (excluding high income),,,,2002,8.48500916730343,,0.285810657400524,
Latin America & Caribbean (excluding high income),,,,2003,10.840657389167,,0.423281626080488,
Latin America & Caribbean (excluding high income),,,,2004,14.1288304622356,,1.15805241456047,
Latin America & Caribbean (excluding high income),,,,2005,16.2232901709703,,1.48456813943439,
Latin America & Caribbean (excluding high income),,,,2006,20.4597740339675,,2.29894799681304,
Latin America & Caribbean (excluding high income),,,,2007,23.327601562192,,3.47676608924173,
Latin America & Caribbean (excluding high income),,,,2008,25.9866386036356,,4.82336369502917,
Latin America & Caribbean (excluding high income),,,,2009,30.41120796888,,5.78003053265435,
Latin America & Caribbean (excluding high income),,,,2010,34.0194211534579,,6.56082108798084,
Latin America & Caribbean (excluding high income),,,,2011,38.6655409092662,,7.96149025994049,
Latin America & Caribbean (excluding high income),,,,2012,42.1462814911939,,8.40648535451591,
Latin America & Caribbean (excluding high income),,,,2013,45.0964467806643,,9.1003772634799,
Latin America & Caribbean (excluding high income),,,,2014,47.5937502034363,,9.79669737968651,
Latin America & Caribbean (excluding high income),,,,2015,53.2289060954356,,10.5502246957406,
Latin America & Caribbean (excluding high income),,,,2016,56.1819196407211,,11.177294835252,
Latin America & Caribbean (excluding high income),,,,2017,61.5566744029013,,11.9099356735317,
Latin America & Caribbean (excluding high income),,,,2018,65.8043888012571,,13.0630079755478,
Least developed countries: UN classification,,,,1990,0.0,,,
Least developed countries: UN classification,,,,1991,0.0,,,
Least developed countries: UN classification,,,,1992,0.0,,,
Least developed countries: UN classification,,,,1993,0.0,,,
Least developed countries: UN classification,,,,1994,0.0001081894827949,,,
Least developed countries: UN classification,,,,1995,0.000344383658504,,,
Least developed countries: UN classification,,,,1997,0.0085767197932796,,,
Least developed countries: UN classification,,,,1998,0.021244432063003,,,
Least developed countries: UN classification,,,,1999,0.0577223271869809,,,
Least developed countries: UN classification,,,,2000,0.0996904057287206,,,
Least developed countries: UN classification,,,,2001,0.14483387685298,,,
Least developed countries: UN classification,,,,2002,0.236758181931423,,,
Least developed countries: UN classification,,,,2003,0.356150294976174,,,
Least developed countries: UN classification,,,,2004,0.556114407137898,,,
Least developed countries: UN classification,,,,2005,0.788316919831144,,,
Least developed countries: UN classification,,,,2006,1.11849520456798,,,
Least developed countries: UN classification,,,,2007,1.92396086898448,,0.0331939665401423,
Least developed countries: UN classification,,,,2008,2.10956445292439,,0.0441143971334201,
Least developed countries: UN classification,,,,2009,2.68628150049411,,0.0949096545967968,
Least developed countries: UN classification,,,,2010,4.12030349929693,,0.112481622314679,
Least developed countries: UN classification,,,,2011,4.74853036757212,,0.155228411124642,
Least developed countries: UN classification,,,,2012,6.01321918446634,,0.208655560646216,
Least developed countries: UN classification,,,,2013,7.48580306522207,,0.351051894450195,
Least developed countries: UN classification,,,,2014,10.712001956305,,0.588697620550657,
Least developed countries: UN classification,,,,2015,13.70016166524,,0.766548200898766,
Least developed countries: UN classification,,,,2016,15.2483494422386,,0.933135231572708,
Least developed countries: UN classification,,,,2017,17.4571653859943,,1.0672391518276,
Low & middle income,,,,1990,0.0,,,
Low & middle income,,,,1991,0.0003443877106034,,,
Low & middle income,,,,1992,0.0012154023275345,,,
Low & middle income,,,,1993,0.003726073291548,,,
Low & middle income,,,,1994,0.0102935022984875,,,
Low & middle income,,,,1995,0.0321988985424886,,,
Low & middle income,,,,1996,0.0775838135486535,,,
Low & middle income,,,,1997,0.154780228725037,,,
Low & middle income,,,,1998,0.353190671029859,,,
Low & middle income,,,,1999,0.709015473099279,,,
Low & middle income,,,,2000,1.43532567086459,,,
Low & middle income,,,,2001,2.03940530689726,,,
Low & middle income,,,,2002,3.44032575259327,,0.125917604119083,
Low & middle income,,,,2003,4.51069406080588,,0.348451046840165,
Low & middle income,,,,2004,5.79783598945562,,0.772958241436113,
Low & middle income,,,,2005,6.86646855566082,,1.06764140982673,
Low & middle income,,,,2006,8.43852536439968,,1.53829402706667,
Low & middle income,,,,2007,10.9973084761966,,2.02274459407986,
Low & middle income,,,,2008,13.6037419693452,,2.66942635370813,
Low & middle income,,,,2009,16.2814502217063,,3.38450311309976,
Low & middle income,,,,2010,20.0017004808836,,4.04798406335594,
Low & middle income,,,,2011,22.8332870588718,,5.06408572107403,
Low & middle income,,,,2012,26.0035167784554,,5.48130124376035,
Low & middle income,,,,2013,28.6881322086353,,5.86264766591445,
Low & middle income,,,,2014,32.2623300673909,,6.25519504559208,
Low & middle income,,,,2015,34.1950407789024,,7.66399811749137,
Low & middle income,,,,2016,37.192796889732,,8.59759592663546,
Low & middle income,,,,2017,41.8156153975562,,10.0394500981232,
Low income,,,,1990,0.0,,,
Low income,,,,1991,0.0,,,
Low income,,,,1992,0.0,,,
Low income,,,,1993,0.0,,,
Low income,,,,1994,2.9892130616e-06,,,
Low income,,,,1995,0.0002215287441409,,,
Low income,,,,1996,0.0017785747062375,,,
Low income,,,,1997,0.0098493510982752,,,
Low income,,,,1998,0.0231077116951489,,,
Low income,,,,1999,0.0517536281631823,,,
Low income,,,,2000,0.0779217852396302,,,
Low income,,,,2001,0.121920373405551,,,
Low income,,,,2002,0.29393556202068,,,
Low income,,,,2003,0.421360716657349,,,
Low income,,,,2004,0.580866511705411,,,
Low income,,,,2005,0.868021468481768,,,
Low income,,,,2006,1.12561262954146,,,
Low income,,,,2007,2.23714209693548,,0.0264093454453909,
Low income,,,,2008,2.34482100538749,,0.0346454783222154,
Low income,,,,2009,3.10665327098255,,0.0436998022964122,
Low income,,,,2010,4.81463221160168,,0.0574098876577411,
Low income,,,,2011,5.2583030073964,,0.106787231761379,
Low income,,,,2012,6.38445020506641,,0.153771831945537,
Low income,,,,2013,7.45808003471369,,0.212381071861999,
Low income,,,,2014,9.3429571971486,,0.311067148374156,
Low income,,,,2015,12.1376873409562,,0.367887346146317,
Low income,,,,2016,12.8759340784918,,0.4027879132312,
Low income,,,,2017,16.3332879279822,,0.410637798155857,
Lower middle income,,,,1990,0.0,,,
Lower middle income,,,,1991,0.0,,,
Lower middle income,,,,1992,4.82112561408e-05,,,
Lower middle income,,,,1993,0.0001403153451517,,,
Lower middle income,,,,1994,0.0013697217498679,,,
Lower middle income,,,,1995,0.0172074502017748,,,
Lower middle income,,,,1996,0.0377595812612245,,,
Lower middle income,,,,1997,0.0722651306799893,,,
Lower middle income,,,,1998,0.152995875443831,,,
Lower middle income,,,,1999,0.277143012998317,,,
Lower middle income,,,,2000,0.564798145883804,,,
Lower middle income,,,,2001,0.875493689243625,,,
Lower middle income,,,,2002,1.64612362782786,,0.0127408647618925,
Lower middle income,,,,2003,2.19191008351819,,0.0218355678213906,
Lower middle income,,,,2004,3.01730419105228,,0.0399594512335425,
Lower middle income,,,,2005,3.75717796491875,,0.111062875339604,
Lower middle income,,,,2006,4.5942243719084,,0.212696915184107,
Lower middle income,,,,2007,5.71451277290495,,0.31821895938763,
Lower middle income,,,,2008,6.77870116515892,,0.513540342449649,
Lower middle income,,,,2009,7.80672101739545,,0.759824012063511,
Lower middle income,,,,2010,10.5930013410217,,0.972421996172502,
Lower middle income,,,,2011,12.7815107118524,,1.26153592728075,
Lower middle income,,,,2012,15.2753783533987,,1.41974865047923,
Lower middle income,,,,2013,17.9715099141094,,1.56820841855073,
Lower middle income,,,,2014,22.5871343974002,,1.78171841914725,
Lower middle income,,,,2015,23.0466053659665,,2.03735087382854,
Lower middle income,,,,2016,26.6363214590306,,2.34902747839752,
Lower middle income,,,,2017,32.6211882623045,,2.57999500708671,
Macao,,,,1990,0.0,,,0.0
Macao,,,,1991,0.0,,,
Macao,,,,1992,0.0,,,
Macao,,,,1993,0.0,,,
Macao,,,,1994,0.036993376,,,140.0
Macao,,,,1995,0.280014086,,,1080.0
Macao,,,,1996,0.727273598,,,2862.0
Macao,,,,1997,2.364127672,,,9493.0
Macao,,,,1998,7.003324245,,,28702.0
Macao,,,,1999,9.212005085,,,38562.0
Macao,,,,2000,13.60858974,,0.87217321,58242.0
Macao,,,,2001,22.52121677,,2.235019569,98661.0
Macao,,,,2002,25.17188016,,3.777452481,112996.0
Macao,,,,2003,25.74212398,,6.035661122,118452.0
Macao,,,,2004,31.48409738,,9.588271342,148433.0
Macao,,,,2005,34.86292717,,14.08902824,168234.0
Macao,,,,2006,46.4,,18.67500744,228900.0
Macao,,,,2007,47.327,,21.90200015,238444.0
Macao,,,,2008,49.24,,23.5946813,253265.0
Macao,,,,2009,54.0,,23.9631459,283669.0
Macao,,,,2010,55.198,,24.54038226,296396.0
Macao,,,,2011,60.20369672,,24.99146745,330783.0
Macao,,,,2012,61.31,,25.63581596,344888.0
Macao,,,,2013,65.8,,26.29084888,378903.0
Macao,,,,2014,69.78,,27.36289579,410851.0
Macao,,,,2015,77.60013186,,28.2250845,466332.0
Macao,,,,2016,81.64298546,,29.03860087,499791.0
Macao,,,,2017,83.17408907,,29.8754387,517814.0
Macao,,,,2018,83.79408961,,30.56459733,
Macao,,,,2019,86.46792571,,,
Micronesia (country),,,,1990,0.0,,,0.0
Micronesia (country),,,,1991,0.0,,,
Micronesia (country),,,,1992,0.0,,,
Micronesia (country),,,,1993,0.0,,,
Micronesia (country),,,,1994,0.0,,,
Micronesia (country),,,,1995,0.0,,,
Micronesia (country),,,,1996,0.278037795,,,301.0
Micronesia (country),,,,1997,0.570676845,,,619.0
Micronesia (country),,,,1998,1.858718785,,,2012.0
Micronesia (country),,,,1999,2.797594069,,,3016.0
Micronesia (country),,,,2000,3.734862137,,,4012.0
Micronesia (country),,,,2001,4.660527199,,,4994.0
Micronesia (country),,,,2002,5.570099705,,,5959.0
Micronesia (country),,,,2003,9.2325021,,0.00561267,9862.0
Micronesia (country),,,,2004,11.01786731,,0.024384525,11743.0
Micronesia (country),,,,2005,11.8813691,,0.043343478,12618.0
Micronesia (country),,,,2006,12.75033925,,0.090157634,13475.0
Micronesia (country),,,,2007,13.62113273,,0.111064302,14313.0
Micronesia (country),,,,2008,14.49,,,15139.0
Micronesia (country),,,,2009,15.35,,,15958.0
Micronesia (country),,,,2010,20.0,,0.969769995,20723.0
Micronesia (country),,,,2011,22.8,,,23591.0
Micronesia (country),,,,2012,25.974423,,,26884.0
Micronesia (country),,,,2013,27.8,,1.947586051,28829.0
Micronesia (country),,,,2014,29.65,,2.877724624,30840.0
Micronesia (country),,,,2015,31.50108128,,3.009320905,32898.0
Micronesia (country),,,,2016,33.35216255,,2.875289207,34999.0
Micronesia (country),,,,2017,35.30405287,,3.387792821,
Middle East & North Africa,,,,1990,0.0019389779554426,,,
Middle East & North Africa,,,,1991,0.0037766001864315,,,
Middle East & North Africa,,,,1992,0.0055218856835643,,,
Middle East & North Africa,,,,1993,0.0079871481742305,,,
Middle East & North Africa,,,,1994,0.0131518861090882,,,
Middle East & North Africa,,,,1995,0.0310964251280915,,,
Middle East & North Africa,,,,1996,0.0838967947694027,,,
Middle East & North Africa,,,,1997,0.229256657247771,,,
Middle East & North Africa,,,,1998,0.490050134832308,,,
Middle East & North Africa,,,,1999,0.928125351389022,,,
Middle East & North Africa,,,,2000,1.70756804899305,,,
Middle East & North Africa,,,,2001,2.0981480517256,,,
Middle East & North Africa,,,,2002,3.78026306496698,,0.172037558306398,
Middle East & North Africa,,,,2003,5.15698288615435,,0.327771007561669,
Middle East & North Africa,,,,2004,8.43172154175925,,,
Middle East & North Africa,,,,2005,9.84171626220008,,0.876264152321918,
Middle East & North Africa,,,,2006,11.882906532375,,0.894749426053407,
Middle East & North Africa,,,,2007,15.1290833665244,,1.28633341209197,
Middle East & North Africa,,,,2008,18.838487750071,,1.7125778485718,
Middle East & North Africa,,,,2009,21.7389130799282,,2.15971502830277,
Middle East & North Africa,,,,2010,25.0327265202501,,2.61345664612381,
Middle East & North Africa,,,,2011,28.0057763097589,,3.48954155311562,
Middle East & North Africa,,,,2012,31.8011280815123,,4.35819084585645,
Middle East & North Africa,,,,2013,35.5087288963867,,4.64185093520155,
Middle East & North Africa,,,,2014,40.4000183021914,,5.42699903725114,
Middle East & North Africa,,,,2015,47.9201071794057,,7.0144549810133,
Middle East & North Africa,,,,2016,48.4946922582875,,7.67143975588094,
Middle East & North Africa,,,,2017,56.8768011164922,,9.02629470044696,
Middle East & North Africa,,,,2018,65.1449721073548,,9.89557296879326,
Middle East & North Africa (IDA & IBRD),,,,1990,0.0,,,
Middle East & North Africa (IDA & IBRD),,,,1991,0.0,,,
Middle East & North Africa (IDA & IBRD),,,,1992,0.0,,,
Middle East & North Africa (IDA & IBRD),,,,1993,0.0002422848095818,,,
Middle East & North Africa (IDA & IBRD),,,,1994,0.0019919898941902,,,
Middle East & North Africa (IDA & IBRD),,,,1995,0.011247582584592,,,
Middle East & North Africa (IDA & IBRD),,,,1996,0.0264298787332471,,,
Middle East & North Africa (IDA & IBRD),,,,1997,0.0781139920619697,,,
Middle East & North Africa (IDA & IBRD),,,,1998,0.166168007264311,,,
Middle East & North Africa (IDA & IBRD),,,,1999,0.431233049278274,,,
Middle East & North Africa (IDA & IBRD),,,,2000,0.857976089775615,,,
Middle East & North Africa (IDA & IBRD),,,,2001,1.15088851161126,,,
Middle East & North Africa (IDA & IBRD),,,,2002,2.83049722835857,,,
Middle East & North Africa (IDA & IBRD),,,,2003,4.06992734817576,,0.0446684198932557,
Middle East & North Africa (IDA & IBRD),,,,2004,7.53392192857601,,,
Middle East & North Africa (IDA & IBRD),,,,2005,8.53719167349151,,,
Middle East & North Africa (IDA & IBRD),,,,2006,9.91140887318102,,0.339418878900151,
Middle East & North Africa (IDA & IBRD),,,,2007,11.8685130864214,,0.553965856720197,
Middle East & North Africa (IDA & IBRD),,,,2008,15.0146750039573,,0.820884926871612,
Middle East & North Africa (IDA & IBRD),,,,2009,17.6937325834104,,1.15711648409844,
Middle East & North Africa (IDA & IBRD),,,,2010,20.6449973373033,,1.57695090293127,
Middle East & North Africa (IDA & IBRD),,,,2011,22.912134025388,,2.33750998812401,
Middle East & North Africa (IDA & IBRD),,,,2012,26.1890997939571,,3.14827160911638,
Middle East & North Africa (IDA & IBRD),,,,2013,29.7190970854109,,3.8130308869825,
Middle East & North Africa (IDA & IBRD),,,,2014,34.7099199746565,,4.6331465081847,
Middle East & North Africa (IDA & IBRD),,,,2015,43.04917298818,,5.02048360940943,
Middle East & North Africa (IDA & IBRD),,,,2016,42.9906882163219,,5.76851245747975,
Middle East & North Africa (IDA & IBRD),,,,2017,50.7162152239866,,7.1125161656875,
Middle East & North Africa (IDA & IBRD),,,,2018,59.5675017688562,,8.02633301128499,
Middle East & North Africa (excluding high income),,,,1990,0.0,,,
Middle East & North Africa (excluding high income),,,,1991,0.0,,,
Middle East & North Africa (excluding high income),,,,1992,0.0,,,
Middle East & North Africa (excluding high income),,,,1993,0.0002399059146134,,,
Middle East & North Africa (excluding high income),,,,1994,0.0019719768121324,,,
Middle East & North Africa (excluding high income),,,,1995,0.0111317952149843,,,
Middle East & North Africa (excluding high income),,,,1996,0.0264298787332471,,,
Middle East & North Africa (excluding high income),,,,1997,0.0781139920619697,,,
Middle East & North Africa (excluding high income),,,,1998,0.166168007264311,,,
Middle East & North Africa (excluding high income),,,,1999,0.431233049278274,,,
Middle East & North Africa (excluding high income),,,,2000,0.861165423666231,,,
Middle East & North Africa (excluding high income),,,,2001,1.15886741827003,,,
Middle East & North Africa (excluding high income),,,,2002,2.83364423295548,,,
Middle East & North Africa (excluding high income),,,,2003,4.07063631535635,,0.0446684198932557,
Middle East & North Africa (excluding high income),,,,2004,7.49728656473562,,,
Middle East & North Africa (excluding high income),,,,2005,8.62479292652281,,,
Middle East & North Africa (excluding high income),,,,2006,10.011695235911,,0.344260285467584,
Middle East & North Africa (excluding high income),,,,2007,11.9792138252992,,0.565209139251039,
Middle East & North Africa (excluding high income),,,,2008,15.1267797123267,,0.820884926871612,
Middle East & North Africa (excluding high income),,,,2009,17.8695733625643,,1.15711648409844,
Middle East & North Africa (excluding high income),,,,2010,20.8490287449385,,1.57695090293127,
Middle East & North Africa (excluding high income),,,,2011,23.1344719050593,,2.35663263905979,
Middle East & North Africa (excluding high income),,,,2012,26.4044591915094,,3.16513466689132,
Middle East & North Africa (excluding high income),,,,2013,29.92718801056,,3.82805221546462,
Middle East & North Africa (excluding high income),,,,2014,34.9445409684348,,4.64240745304778,
Middle East & North Africa (excluding high income),,,,2015,43.2279227415661,,5.03510938452512,
Middle East & North Africa (excluding high income),,,,2016,43.218212176857,,5.78479289367672,
Middle East & North Africa (excluding high income),,,,2017,50.8986543267341,,7.11852184590447,
Middle East & North Africa (excluding high income),,,,2018,59.6425004182677,,8.01923750009025,
Middle income,,,,1990,0.0,,,
Middle income,,,,1991,0.0003697309479207,,,
Middle income,,,,1992,0.0013060330736546,,,
Middle income,,,,1993,0.0040079059899619,,,
Middle income,,,,1994,0.0110831455060046,,,
Middle income,,,,1995,0.0346872984783741,,,
Middle income,,,,1996,0.0827874890026842,,,
Middle income,,,,1997,0.1659956556785,,,
Middle income,,,,1998,0.378979479918524,,,
Middle income,,,,1999,0.760380065431166,,,
Middle income,,,,2000,1.54746753157264,,,
Middle income,,,,2001,2.20162471850003,,0.0280372879688303,
Middle income,,,,2002,3.710761245963,,0.126321873758786,
Middle income,,,,2003,4.86730272326156,,0.356805507555117,
Middle income,,,,2004,6.25934491684136,,0.811688293574685,
Middle income,,,,2005,7.40110069526471,,1.1267869675086,
Middle income,,,,2006,9.02901099501671,,1.63772184168336,
Middle income,,,,2007,11.8134414551031,,2.15474046661389,
Middle income,,,,2008,14.5783812584388,,2.85375510633916,
Middle income,,,,2009,17.44028351415,,3.60172692766542,
Middle income,,,,2010,21.423088894823,,4.41072845777213,
Middle income,,,,2011,24.5427626067553,,5.44158472372105,
Middle income,,,,2012,27.9407272482672,,5.92414104418917,
Middle income,,,,2013,30.8511482781677,,6.40926798957885,
Middle income,,,,2014,34.5265728514631,,6.82066658170112,
Middle income,,,,2015,36.4068194503304,,8.39235677505036,
Middle income,,,,2016,39.5162014853383,,9.4284897890856,
Middle income,,,,2017,44.4169975820349,,10.9551168785686,
Moldova,,,,1990,0.0,,,0.0
Moldova,,,,1991,0.0,,,
Moldova,,,,1992,0.0,,,
Moldova,,,,1993,0.0,,,
Moldova,,,,1994,0.000825391,,,36.0
Moldova,,,,1995,0.003457217,,,150.0
Moldova,,,,1996,0.004643901,,,200.0
Moldova,,,,1997,0.028128808,,,1205.0
Moldova,,,,1998,0.260818206,,,11093.0
Moldova,,,,1999,0.600695269,,,25375.0
Moldova,,,,2000,1.282846417,,,53894.0
Moldova,,,,2001,1.487812952,,0.005708017,62272.0
Moldova,,,,2002,3.787242799,,0.010004236,158179.0
Moldova,,,,2003,7.407544584,,0.014305315,309017.0
Moldova,,,,2004,10.62939084,,0.058277925,442856.0
Moldova,,,,2005,14.63027046,,0.249922282,608283.0
Moldova,,,,2006,19.62064771,,0.525581457,813223.0
Moldova,,,,2007,20.45,,1.278553539,844309.0
Moldova,,,,2008,23.39,,2.801605975,961666.0
Moldova,,,,2009,27.5,,4.579967678,1126411.0
Moldova,,,,2010,32.3,,6.62630036,1319287.0
Moldova,,,,2011,38.0,,8.735221237,1549400.0
Moldova,,,,2012,43.37,,10.26836887,1766765.0
Moldova,,,,2013,60.0,,11.51936477,2443178.0
Moldova,,,,2014,67.0,,12.50046951,2726859.0
Moldova,,,,2015,69.00000447,,13.12779129,2805526.0
Moldova,,,,2016,70.99999911,,13.70884816,2882322.0
Moldova,,,,2017,76.12451989,,14.39348481,
North America,,,,1990,0.742835611324641,,,
North America,,,,1991,1.10441347317847,,,
North America,,,,1992,1.643862685444,,,
North America,,,,1993,2.16347177698383,,,
North America,,,,1994,4.61550020464823,,,
North America,,,,1995,8.73395407814314,,,
North America,,,,1996,15.4640267065347,,,
North America,,,,1997,20.9714337581609,,,
North America,,,,1998,29.5826213192236,,0.277164901480786,
North America,,,,1999,35.8827105582599,,1.08022626443716,
North America,,,,2000,43.8841640832073,,2.71560205746946,
North America,,,,2001,50.1686287653019,,4.95385204162379,
North America,,,,2002,59.058859197879,,7.34683373704784,
North America,,,,2003,61.9412897044475,,10.0395205644426,
North America,,,,2004,64.875012149211,,13.1932319323088,
North America,,,,2005,68.3304403541267,,17.7795098513561,
North America,,,,2006,69.2730261939104,,20.6758954780802,
North America,,,,2007,74.8221899816302,,24.2226692456384,
North America,,,,2008,74.2688086987766,,25.8263427889722,
North America,,,,2009,71.9250963998418,,26.5559734390363,
North America,,,,2010,72.5489982887815,,27.7891651094622,
North America,,,,2011,71.0569584322978,,28.7757588247989,
North America,,,,2012,75.5335297673991,,29.8607713597643,
North America,,,,2013,72.8493027183661,,30.749975699463,
North America,,,,2014,74.4252310539038,,31.1546772353175,
North America,,,,2015,76.1172938341097,,32.3158257574403,
North America,,,,2016,86.1149971071056,,33.1393007499642,
North America,,,,2017,87.8276294994968,,33.7533565678014,
North America,,,,2018,88.49890317,,34.4098419537943,
North Korea,,,,1990,0.0,,,0.0
North Korea,,,,1991,0.0,,,
North Korea,,,,1992,0.0,,,
North Korea,,,,1993,0.0,,,
North Korea,,,,1994,0.0,,,
North Korea,,,,1995,0.0,,,
North Korea,,,,1997,0.0,,,0.0
North Korea,,,,1998,0.0,,,0.0
North Korea,,,,1999,0.0,,,0.0
North Korea,,,,2000,0.0,,,0.0
North Korea,,,,2001,0.0,,,0.0
North Korea,,,,2002,0.0,,,0.0
North Korea,,,,2003,0.0,,,0.0
North Korea,,,,2004,0.0,,,0.0
North Korea,,,,2005,0.0,,,0.0
North Korea,,,,2006,0.0,,,0.0
North Korea,,,,2007,0.0,,,0.0
North Korea,,,,2008,0.0,,,0.0
North Korea,,,,2009,0.0,,,0.0
North Korea,,,,2010,0.0,,,0.0
North Korea,,,,2011,0.0,,,0.0
North Korea,,,,2012,0.0,,,0.0
North Korea,,,,2013,0.0,,,
OECD members,,,,1990,0.235985181313003,,,
OECD members,,,,1991,0.379720047134312,,,
OECD members,,,,1992,0.596276741686236,,,
OECD members,,,,1993,0.845367395307083,,,
OECD members,,,,1994,1.70719503275412,,,
OECD members,,,,1995,3.21553860854546,,,
OECD members,,,,1996,5.88301669291534,,,
OECD members,,,,1997,9.21736281325578,,,
OECD members,,,,1998,13.811480092886,,,
OECD members,,,,1999,19.9626683411379,,,
OECD members,,,,2000,26.9625599912061,,1.44212411856296,
OECD members,,,,2001,32.3195064490374,,2.88331368368691,
OECD members,,,,2002,40.2083059673035,,4.80143622434021,
OECD members,,,,2003,44.3594283198345,,6.92291813427412,
OECD members,,,,2004,49.0615247102784,,9.75911856034301,
OECD members,,,,2005,52.6249164696099,,13.1641630584304,
OECD members,,,,2006,55.1609951722027,,16.3749523083999,
OECD members,,,,2007,60.4660089809413,,19.3291698363203,
OECD members,,,,2008,62.5812713470578,,21.3118808508802,
OECD members,,,,2009,64.1016728858726,,22.746691839036,
OECD members,,,,2010,66.5313827666306,,24.0004463628924,
OECD members,,,,2011,67.5430211450187,,25.1356748162053,
OECD members,,,,2012,70.1866781240206,,25.9933082798504,
OECD members,,,,2013,71.5363283813032,,26.823855261108,
OECD members,,,,2014,73.1422422398658,,27.4833293874483,
OECD members,,,,2015,75.6975847894771,,28.5292461041664,
